accMotion,digital,humidity,pulseAbs,temperature,vdd,waterleak,x,y,z
0.0,0.0,49.0,0.0,29.4,3611.0,0.0,-57.0,-21.0,-13.0
0.0,0.0,48.0,0.0,30.8,3606.0,0.0,-58.0,-21.0,-11.0
0.0,0.0,46.0,0.0,31.5,3606.0,0.0,-57.0,-21.0,-13.0
0.0,0.0,45.0,0.0,32.4,3608.0,0.0,-57.0,-20.0,-13.0
1.0,0.0,44.0,0.0,33.1,3611.0,0.0,-59.0,-21.0,-14.0
0.0,0.0,43.0,0.0,34.0,3611.0,0.0,-58.0,-21.0,-13.0
0.0,0.0,43.0,0.0,35.0,3616.0,0.0,-58.0,-20.0,-12.0
0.0,0.0,39.0,0.0,40.3,3621.0,0.0,-58.0,-21.0,-13.0
0.0,0.0,36.0,0.0,42.5,3624.0,0.0,-59.0,-20.0,-13.0
0.0,0.0,34.0,0.0,43.8,3626.0,0.0,-58.0,-21.0,-13.0
78.0,0.0,33.0,0.0,39.4,3621.0,0.0,-58.0,-22.0,-13.0
95.0,0.0,31.0,0.0,41.4,3626.0,0.0,-58.0,-21.0,-12.0
148.0,0.0,32.0,0.0,38.9,3624.0,0.0,-58.0,-21.0,-13.0
152.0,0.0,32.0,0.0,38.7,3626.0,0.0,-58.0,-21.0,-13.0
206.0,0.0,32.0,0.0,38.5,3621.0,0.0,-58.0,-21.0,-11.0
122.0,0.0,32.0,0.0,38.6,3626.0,0.0,-58.0,-26.0,-13.0
159.0,0.0,32.0,0.0,38.5,3626.0,0.0,-56.0,-23.0,-11.0
142.0,0.0,31.0,0.0,38.6,3626.0,0.0,-59.0,-21.0,-13.0
73.0,0.0,31.0,0.0,38.6,3621.0,0.0,-60.0,-22.0,-17.0
133.0,0.0,31.0,0.0,38.5,3621.0,0.0,-58.0,-19.0,-13.0
169.0,0.0,31.0,0.0,37.9,3621.0,0.0,-59.0,-18.0,-8.0
136.0,0.0,32.0,0.0,37.7,3624.0,0.0,-59.0,-21.0,-14.0
3.0,0.0,32.0,0.0,37.6,3626.0,0.0,-58.0,-20.0,-14.0
92.0,0.0,33.0,0.0,37.2,3621.0,0.0,-59.0,-17.0,-16.0
12.0,0.0,34.0,0.0,37.0,3624.0,0.0,-58.0,-19.0,-12.0
142.0,0.0,34.0,0.0,36.6,3624.0,0.0,-59.0,-19.0,-13.0
117.0,0.0,35.0,0.0,36.2,3626.0,0.0,-59.0,-21.0,-13.0
63.0,0.0,36.0,0.0,35.6,3616.0,0.0,-58.0,-21.0,-12.0
252.0,0.0,36.0,0.0,35.4,3621.0,0.0,-58.0,-21.0,-12.0
39.0,0.0,37.0,0.0,35.1,3621.0,0.0,-59.0,-20.0,-13.0
81.0,0.0,37.0,0.0,35.0,3621.0,0.0,-59.0,-20.0,-15.0
47.0,0.0,37.0,0.0,34.9,3621.0,0.0,-58.0,-20.0,-12.0
209.0,0.0,38.0,0.0,34.7,3621.0,0.0,-58.0,-20.0,-12.0
103.0,0.0,38.0,0.0,34.5,3616.0,0.0,-58.0,-21.0,-13.0
6.0,0.0,39.0,0.0,34.1,3613.0,0.0,-59.0,-21.0,-13.0
0.0,0.0,40.0,0.0,33.6,3619.0,0.0,-58.0,-20.0,-12.0
0.0,0.0,42.0,0.0,32.6,3611.0,0.0,-58.0,-21.0,-12.0
0.0,0.0,42.0,0.0,32.5,3616.0,0.0,-58.0,-20.0,-12.0
0.0,0.0,43.0,0.0,31.9,3611.0,0.0,-59.0,-20.0,-13.0
4.0,0.0,44.0,0.0,31.7,3616.0,0.0,-58.0,-21.0,-12.0
5.0,0.0,45.0,0.0,31.4,3616.0,0.0,-58.0,-21.0,-13.0
0.0,0.0,45.0,0.0,31.2,3616.0,0.0,-58.0,-21.0,-13.0
0.0,0.0,46.0,0.0,31.0,3616.0,0.0,-58.0,-21.0,-12.0
0.0,0.0,46.0,0.0,30.7,3616.0,0.0,-58.0,-22.0,-13.0
0.0,0.0,45.0,0.0,30.5,3608.0,0.0,-58.0,-21.0,-13.0
0.0,0.0,45.0,0.0,30.4,3613.0,0.0,-58.0,-21.0,-13.0
0.0,0.0,45.0,0.0,30.4,3613.0,0.0,-57.0,-19.0,-12.0
0.0,0.0,46.0,0.0,29.5,3606.0,0.0,-57.0,-20.0,-13.0
0.0,0.0,46.0,0.0,29.3,3611.0,0.0,-57.0,-21.0,-14.0
0.0,0.0,46.0,0.0,29.1,3613.0,0.0,-57.0,-20.0,-13.0
1.0,0.0,46.0,0.0,29.0,3613.0,0.0,-57.0,-20.0,-13.0
0.0,0.0,47.0,0.0,28.5,3606.0,0.0,-58.0,-20.0,-13.0
0.0,0.0,49.0,0.0,27.9,3600.0,0.0,-58.0,-20.0,-13.0
0.0,0.0,50.0,0.0,27.5,3600.0,0.0,-58.0,-21.0,-12.0
0.0,0.0,52.0,0.0,27.0,3600.0,0.0,-58.0,-21.0,-13.0
0.0,0.0,52.0,0.0,26.9,3606.0,0.0,-57.0,-21.0,-14.0
0.0,0.0,52.0,0.0,26.7,3598.0,0.0,-58.0,-21.0,-14.0
0.0,0.0,52.0,0.0,26.7,3595.0,0.0,-58.0,-21.0,-15.0
0.0,0.0,52.0,0.0,26.8,3606.0,0.0,-57.0,-20.0,-12.0
0.0,0.0,52.0,0.0,26.7,3606.0,0.0,-57.0,-21.0,-13.0
0.0,0.0,53.0,0.0,26.2,3598.0,0.0,-58.0,-21.0,-13.0
0.0,0.0,54.0,0.0,25.5,3595.0,0.0,-58.0,-21.0,-14.0
0.0,0.0,55.0,0.0,25.2,3600.0,0.0,-58.0,-21.0,-13.0
0.0,0.0,55.0,0.0,24.9,3593.0,0.0,-57.0,-20.0,-14.0
0.0,0.0,55.0,0.0,24.9,3600.0,0.0,-57.0,-20.0,-14.0
0.0,0.0,55.0,0.0,25.6,3595.0,0.0,-57.0,-20.0,-14.0
0.0,0.0,55.0,0.0,26.0,3600.0,0.0,-58.0,-19.0,-12.0
0.0,0.0,54.0,0.0,26.3,3603.0,0.0,-56.0,-20.0,-13.0
0.0,0.0,54.0,0.0,26.8,3595.0,0.0,-58.0,-21.0,-13.0
0.0,0.0,53.0,0.0,27.7,3598.0,0.0,-57.0,-21.0,-13.0
0.0,0.0,53.0,0.0,28.1,3606.0,0.0,-57.0,-19.0,-13.0
0.0,0.0,53.0,0.0,28.3,3606.0,0.0,-57.0,-21.0,-14.0
0.0,0.0,52.0,0.0,29.1,3600.0,0.0,-58.0,-21.0,-13.0
0.0,0.0,51.0,0.0,29.4,3608.0,0.0,-57.0,-21.0,-15.0
0.0,0.0,51.0,0.0,29.7,3611.0,0.0,-58.0,-20.0,-12.0
0.0,0.0,49.0,0.0,32.2,3606.0,0.0,-57.0,-20.0,-14.0
1.0,0.0,48.0,0.0,32.9,3611.0,0.0,-58.0,-21.0,-13.0
0.0,0.0,47.0,0.0,33.5,3611.0,0.0,-57.0,-20.0,-14.0
1.0,0.0,45.0,0.0,34.3,3611.0,0.0,-57.0,-21.0,-13.0
0.0,0.0,42.0,0.0,34.1,3611.0,0.0,-58.0,-20.0,-13.0
1.0,0.0,41.0,0.0,34.2,3616.0,0.0,-58.0,-21.0,-13.0
0.0,0.0,39.0,0.0,36.1,3616.0,0.0,-58.0,-21.0,-13.0
0.0,0.0,37.0,0.0,37.6,3621.0,0.0,-59.0,-21.0,-13.0
0.0,0.0,36.0,0.0,38.5,3624.0,0.0,-59.0,-20.0,-13.0
1.0,0.0,35.0,0.0,38.9,3624.0,0.0,-58.0,-20.0,-12.0
0.0,0.0,34.0,0.0,39.5,3624.0,0.0,-58.0,-20.0,-13.0
26.0,0.0,31.0,0.0,39.4,3621.0,0.0,-57.0,-22.0,-13.0
57.0,0.0,31.0,0.0,39.4,3624.0,0.0,-58.0,-19.0,-14.0
195.0,0.0,30.0,0.0,39.7,3626.0,0.0,-58.0,-21.0,-15.0
131.0,0.0,30.0,0.0,39.7,3626.0,0.0,-59.0,-20.0,-12.0
40.0,0.0,30.0,0.0,38.9,3626.0,0.0,-58.0,-20.0,-13.0
132.0,0.0,29.0,0.0,39.3,3626.0,0.0,-59.0,-20.0,-13.0
196.0,0.0,28.0,0.0,40.5,3621.0,0.0,-58.0,-20.0,-13.0
133.0,0.0,27.0,0.0,40.6,3626.0,0.0,-59.0,-20.0,-12.0
43.0,0.0,27.0,0.0,41.7,3624.0,0.0,-58.0,-20.0,-12.0
59.0,0.0,26.0,0.0,41.4,3626.0,0.0,-59.0,-21.0,-12.0
70.0,0.0,25.0,0.0,41.6,3626.0,0.0,-59.0,-21.0,-14.0
224.0,0.0,25.0,0.0,41.4,3629.0,0.0,-57.0,-20.0,-13.0
126.0,0.0,25.0,0.0,41.4,3626.0,0.0,-58.0,-21.0,-13.0
47.0,0.0,25.0,0.0,40.7,3624.0,0.0,-59.0,-16.0,-18.0
168.0,0.0,25.0,0.0,40.9,3626.0,0.0,-60.0,-19.0,-15.0
159.0,0.0,25.0,0.0,40.5,3626.0,0.0,-61.0,-20.0,-17.0
169.0,0.0,25.0,0.0,40.4,3626.0,0.0,-58.0,-21.0,-12.0
239.0,0.0,25.0,0.0,40.5,3626.0,0.0,-59.0,-20.0,-13.0
238.0,0.0,25.0,0.0,40.4,3626.0,0.0,-59.0,-21.0,-13.0
19.0,0.0,26.0,0.0,40.1,3624.0,0.0,-59.0,-20.0,-13.0
12.0,0.0,27.0,0.0,39.0,3621.0,0.0,-58.0,-20.0,-12.0
0.0,0.0,27.0,0.0,38.4,3626.0,0.0,-58.0,-21.0,-12.0
0.0,0.0,28.0,0.0,37.7,3626.0,0.0,-59.0,-20.0,-12.0
109.0,0.0,29.0,0.0,37.1,3626.0,0.0,-58.0,-20.0,-14.0
10.0,0.0,30.0,0.0,36.2,3619.0,0.0,-59.0,-20.0,-13.0
0.0,0.0,30.0,0.0,35.7,3616.0,0.0,-58.0,-21.0,-12.0
0.0,0.0,30.0,0.0,35.4,3616.0,0.0,-59.0,-21.0,-12.0
12.0,0.0,31.0,0.0,34.9,3616.0,0.0,-58.0,-20.0,-12.0
6.0,0.0,31.0,0.0,34.1,3613.0,0.0,-58.0,-21.0,-13.0
0.0,0.0,40.0,0.0,32.5,3608.0,0.0,-58.0,-21.0,-13.0
0.0,0.0,40.0,0.0,31.6,3606.0,0.0,-58.0,-21.0,-12.0
0.0,0.0,40.0,0.0,31.1,3606.0,0.0,-57.0,-20.0,-13.0
0.0,0.0,41.0,0.0,31.1,3606.0,0.0,-58.0,-20.0,-13.0
17.0,0.0,42.0,0.0,31.0,3611.0,0.0,-58.0,-20.0,-13.0
145.0,0.0,45.0,0.0,30.6,3613.0,0.0,-59.0,-20.0,-16.0
58.0,0.0,49.0,0.0,29.6,3600.0,0.0,-57.0,-22.0,-11.0
137.0,0.0,49.0,0.0,29.3,3608.0,0.0,-57.0,-21.0,-12.0
146.0,0.0,55.0,0.0,26.5,3598.0,0.0,-58.0,-17.0,-16.0
62.0,0.0,59.0,0.0,25.1,3600.0,0.0,-59.0,-21.0,-18.0
151.0,0.0,61.0,0.0,24.1,3600.0,0.0,-60.0,-19.0,-21.0
246.0,0.0,61.0,0.0,24.1,3590.0,0.0,-58.0,-21.0,-13.0
0.0,0.0,61.0,0.0,24.1,3590.0,0.0,-57.0,-20.0,-13.0
78.0,0.0,63.0,0.0,23.7,3595.0,0.0,-57.0,-21.0,-12.0
242.0,0.0,64.0,0.0,23.2,3595.0,0.0,-57.0,-21.0,-13.0
37.0,0.0,64.0,0.0,23.0,3598.0,0.0,-57.0,-21.0,-16.0
40.0,0.0,67.0,0.0,22.5,3598.0,0.0,-57.0,-20.0,-14.0
42.0,0.0,68.0,0.0,22.3,3595.0,0.0,-57.0,-19.0,-14.0
117.0,0.0,69.0,0.0,22.1,3598.0,0.0,-57.0,-20.0,-14.0
32.0,0.0,70.0,0.0,21.9,3598.0,0.0,-57.0,-21.0,-15.0
1.0,0.0,70.0,0.0,21.8,3595.0,0.0,-57.0,-21.0,-15.0
17.0,0.0,71.0,0.0,21.6,3595.0,0.0,-57.0,-19.0,-12.0
103.0,0.0,72.0,0.0,21.5,3585.0,0.0,-57.0,-20.0,-14.0
9.0,0.0,73.0,0.0,21.3,3590.0,0.0,-57.0,-21.0,-13.0
0.0,0.0,73.0,0.0,21.0,3593.0,0.0,-57.0,-20.0,-13.0
0.0,0.0,73.0,0.0,21.2,3590.0,0.0,-58.0,-19.0,-14.0
0.0,0.0,73.0,0.0,21.5,3595.0,0.0,-57.0,-20.0,-14.0
7.0,0.0,73.0,0.0,21.6,3595.0,0.0,-57.0,-21.0,-13.0
53.0,0.0,73.0,0.0,21.5,3593.0,0.0,-57.0,-21.0,-14.0
0.0,0.0,75.0,0.0,20.9,3582.0,0.0,-57.0,-21.0,-13.0
8.0,0.0,77.0,0.0,20.6,3582.0,0.0,-57.0,-20.0,-14.0
0.0,0.0,79.0,0.0,20.5,3580.0,0.0,-56.0,-20.0,-14.0
0.0,0.0,78.0,0.0,20.5,3580.0,0.0,-57.0,-21.0,-13.0
0.0,0.0,78.0,0.0,20.4,3585.0,0.0,-57.0,-20.0,-14.0
0.0,0.0,78.0,0.0,20.2,3587.0,0.0,-58.0,-19.0,-13.0
0.0,0.0,77.0,0.0,20.2,3587.0,0.0,-57.0,-21.0,-14.0
0.0,0.0,77.0,0.0,20.1,3590.0,0.0,-57.0,-21.0,-14.0
0.0,0.0,77.0,0.0,20.2,3590.0,0.0,-57.0,-21.0,-14.0
0.0,0.0,77.0,0.0,20.3,3590.0,0.0,-57.0,-20.0,-13.0
0.0,0.0,77.0,0.0,20.4,3590.0,0.0,-57.0,-20.0,-15.0
0.0,0.0,77.0,0.0,20.4,3590.0,0.0,-57.0,-20.0,-14.0
0.0,0.0,78.0,0.0,19.9,3580.0,0.0,-58.0,-20.0,-14.0
0.0,0.0,80.0,0.0,19.6,3580.0,0.0,-57.0,-21.0,-14.0
0.0,0.0,81.0,0.0,19.6,3585.0,0.0,-57.0,-20.0,-13.0
0.0,0.0,82.0,0.0,18.9,3575.0,0.0,-57.0,-21.0,-14.0
0.0,0.0,83.0,0.0,19.0,3582.0,0.0,-57.0,-20.0,-14.0
0.0,0.0,83.0,0.0,19.2,3585.0,0.0,-57.0,-20.0,-13.0
0.0,0.0,83.0,0.0,19.3,3585.0,0.0,-58.0,-21.0,-13.0
0.0,0.0,83.0,0.0,19.5,3590.0,0.0,-57.0,-20.0,-13.0
0.0,0.0,83.0,0.0,19.6,3585.0,0.0,-57.0,-21.0,-14.0
0.0,0.0,83.0,0.0,19.8,3587.0,0.0,-57.0,-21.0,-15.0
0.0,0.0,82.0,0.0,20.8,3580.0,0.0,-57.0,-21.0,-14.0
0.0,0.0,81.0,0.0,21.3,3585.0,0.0,-57.0,-20.0,-14.0
0.0,0.0,80.0,0.0,21.5,3590.0,0.0,-57.0,-20.0,-14.0
0.0,0.0,78.0,0.0,21.7,3585.0,0.0,-57.0,-21.0,-14.0
0.0,0.0,77.0,0.0,21.6,3585.0,0.0,-57.0,-20.0,-13.0
14.0,0.0,76.0,0.0,21.3,3580.0,0.0,-57.0,-21.0,-13.0
106.0,0.0,75.0,0.0,20.9,3585.0,0.0,-56.0,-19.0,-18.0
0.0,0.0,79.0,0.0,19.8,3580.0,0.0,-57.0,-20.0,-14.0
0.0,0.0,79.0,0.0,19.6,3585.0,0.0,-57.0,-20.0,-14.0
0.0,0.0,82.0,0.0,19.2,3575.0,0.0,-57.0,-20.0,-14.0
0.0,0.0,82.0,0.0,19.3,3582.0,0.0,-57.0,-20.0,-14.0
0.0,0.0,83.0,0.0,19.0,3577.0,0.0,-56.0,-20.0,-14.0
0.0,0.0,85.0,0.0,18.7,3575.0,0.0,-57.0,-20.0,-14.0
0.0,0.0,85.0,0.0,18.6,3580.0,0.0,-57.0,-20.0,-14.0
0.0,0.0,87.0,0.0,18.6,3582.0,0.0,-57.0,-21.0,-14.0
0.0,0.0,87.0,0.0,18.7,3582.0,0.0,-57.0,-20.0,-13.0
0.0,0.0,89.0,0.0,18.9,3575.0,0.0,-57.0,-20.0,-14.0
0.0,0.0,90.0,0.0,18.9,3575.0,0.0,-57.0,-20.0,-14.0
0.0,0.0,91.0,0.0,19.4,3575.0,0.0,-57.0,-20.0,-13.0
0.0,0.0,91.0,0.0,22.4,3580.0,0.0,-57.0,-21.0,-14.0
0.0,0.0,88.0,0.0,22.6,3585.0,0.0,-58.0,-21.0,-14.0
0.0,0.0,88.0,0.0,22.4,3587.0,0.0,-58.0,-20.0,-13.0
0.0,0.0,89.0,0.0,23.5,3590.0,0.0,-56.0,-20.0,-13.0
3.0,0.0,83.0,0.0,25.2,3590.0,0.0,-57.0,-20.0,-15.0
0.0,0.0,81.0,0.0,25.2,3595.0,0.0,-57.0,-20.0,-14.0
0.0,0.0,81.0,0.0,25.9,3598.0,0.0,-57.0,-20.0,-13.0
0.0,0.0,79.0,0.0,27.4,3600.0,0.0,-58.0,-21.0,-14.0
0.0,0.0,73.0,0.0,26.7,3595.0,0.0,-57.0,-20.0,-13.0
0.0,0.0,71.0,0.0,26.1,3590.0,0.0,-58.0,-20.0,-14.0
0.0,0.0,70.0,0.0,25.8,3600.0,0.0,-57.0,-21.0,-14.0
0.0,0.0,72.0,0.0,24.9,3590.0,0.0,-57.0,-20.0,-14.0
0.0,0.0,71.0,0.0,25.3,3595.0,0.0,-58.0,-20.0,-14.0
0.0,0.0,71.0,0.0,25.1,3595.0,0.0,-58.0,-21.0,-14.0
0.0,0.0,71.0,0.0,24.8,3600.0,0.0,-58.0,-21.0,-14.0
0.0,0.0,70.0,0.0,24.6,3600.0,0.0,-58.0,-21.0,-14.0
0.0,0.0,70.0,0.0,24.5,3598.0,0.0,-57.0,-21.0,-13.0
0.0,0.0,71.0,0.0,22.9,3585.0,0.0,-58.0,-21.0,-13.0
1.0,0.0,72.0,0.0,22.7,3590.0,0.0,-58.0,-20.0,-14.0
0.0,0.0,72.0,0.0,22.5,3593.0,0.0,-57.0,-21.0,-13.0
0.0,0.0,72.0,0.0,22.3,3582.0,0.0,-58.0,-20.0,-14.0
2.0,0.0,72.0,0.0,22.4,3590.0,0.0,-57.0,-21.0,-14.0
0.0,0.0,72.0,0.0,22.3,3590.0,0.0,-57.0,-20.0,-13.0
0.0,0.0,73.0,0.0,22.1,3590.0,0.0,-58.0,-20.0,-13.0
50.0,0.0,75.0,0.0,21.7,3593.0,0.0,-58.0,-20.0,-12.0
44.0,0.0,78.0,0.0,20.7,3580.0,0.0,-58.0,-20.0,-12.0
2.0,0.0,82.0,0.0,20.0,3577.0,0.0,-57.0,-20.0,-13.0
0.0,0.0,83.0,0.0,19.7,3577.0,0.0,-57.0,-20.0,-14.0
0.0,0.0,84.0,0.0,19.7,3580.0,0.0,-57.0,-20.0,-14.0
0.0,0.0,84.0,0.0,19.6,3585.0,0.0,-58.0,-20.0,-13.0
0.0,0.0,86.0,0.0,19.7,3575.0,0.0,-57.0,-20.0,-13.0
0.0,0.0,86.0,0.0,19.7,3582.0,0.0,-58.0,-20.0,-14.0
71.0,0.0,87.0,0.0,19.7,3582.0,0.0,-59.0,-21.0,-12.0
88.0,0.0,86.0,0.0,18.9,3585.0,0.0,-65.0,-16.0,-5.0
5.0,0.0,88.0,0.0,17.3,3575.0,0.0,-57.0,-21.0,-13.0
0.0,0.0,88.0,0.0,17.2,3575.0,0.0,-57.0,-20.0,-14.0
0.0,0.0,90.0,0.0,16.8,3570.0,0.0,-58.0,-21.0,-15.0
0.0,0.0,90.0,0.0,16.5,3570.0,0.0,-57.0,-20.0,-14.0
0.0,0.0,91.0,0.0,16.4,3575.0,0.0,-58.0,-20.0,-14.0
0.0,0.0,91.0,0.0,16.4,3575.0,0.0,-57.0,-21.0,-14.0
0.0,0.0,91.0,0.0,16.4,3570.0,0.0,-57.0,-21.0,-14.0
0.0,0.0,91.0,0.0,16.3,3575.0,0.0,-57.0,-21.0,-14.0
0.0,0.0,92.0,0.0,16.2,3575.0,0.0,-57.0,-20.0,-14.0
0.0,0.0,92.0,0.0,16.2,3570.0,0.0,-57.0,-20.0,-14.0
0.0,0.0,92.0,0.0,16.2,3572.0,0.0,-57.0,-20.0,-14.0
0.0,0.0,92.0,0.0,16.1,3575.0,0.0,-57.0,-22.0,-13.0
0.0,0.0,92.0,0.0,16.1,3575.0,0.0,-57.0,-20.0,-13.0
0.0,0.0,93.0,0.0,16.0,3567.0,0.0,-58.0,-20.0,-14.0
0.0,0.0,93.0,0.0,16.0,3570.0,0.0,-57.0,-20.0,-14.0
0.0,0.0,93.0,0.0,16.1,3575.0,0.0,-57.0,-21.0,-14.0
0.0,0.0,93.0,0.0,16.0,3577.0,0.0,-57.0,-20.0,-14.0
0.0,0.0,93.0,0.0,16.1,3575.0,0.0,-57.0,-20.0,-13.0
1.0,0.0,93.0,0.0,16.1,3577.0,0.0,-57.0,-20.0,-14.0
0.0,0.0,93.0,0.0,16.1,3577.0,0.0,-57.0,-20.0,-13.0
0.0,0.0,93.0,0.0,16.1,3575.0,0.0,-57.0,-21.0,-15.0
0.0,0.0,94.0,0.0,16.2,3577.0,0.0,-57.0,-21.0,-15.0
0.0,0.0,94.0,0.0,16.1,3577.0,0.0,-58.0,-20.0,-14.0
0.0,0.0,94.0,0.0,16.2,3577.0,0.0,-56.0,-21.0,-14.0
0.0,0.0,94.0,0.0,16.1,3577.0,0.0,-58.0,-21.0,-14.0
0.0,0.0,94.0,0.0,16.1,3577.0,0.0,-57.0,-20.0,-14.0
7.0,0.0,94.0,0.0,16.1,3577.0,0.0,-57.0,-21.0,-14.0
22.0,0.0,94.0,0.0,16.1,3577.0,0.0,-58.0,-19.0,-14.0
0.0,0.0,94.0,0.0,16.2,3567.0,0.0,-57.0,-20.0,-13.0
0.0,0.0,94.0,0.0,16.2,3570.0,0.0,-57.0,-20.0,-14.0
0.0,0.0,94.0,0.0,16.2,3575.0,0.0,-57.0,-20.0,-14.0
0.0,0.0,94.0,0.0,16.2,3570.0,0.0,-57.0,-20.0,-14.0
0.0,0.0,95.0,0.0,16.3,3570.0,0.0,-57.0,-20.0,-15.0
0.0,0.0,95.0,0.0,16.3,3567.0,0.0,-57.0,-20.0,-14.0
0.0,0.0,95.0,0.0,16.4,3572.0,0.0,-57.0,-20.0,-14.0
0.0,0.0,95.0,0.0,16.5,3567.0,0.0,-57.0,-21.0,-15.0
0.0,0.0,95.0,0.0,16.4,3570.0,0.0,-57.0,-20.0,-14.0
0.0,0.0,95.0,0.0,16.5,3567.0,0.0,-57.0,-21.0,-14.0
0.0,0.0,95.0,0.0,16.6,3570.0,0.0,-57.0,-20.0,-14.0
0.0,0.0,95.0,0.0,16.6,3575.0,0.0,-57.0,-21.0,-14.0
0.0,0.0,96.0,0.0,16.7,3565.0,0.0,-58.0,-21.0,-15.0
0.0,0.0,96.0,0.0,16.7,3565.0,0.0,-58.0,-21.0,-15.0
0.0,0.0,96.0,0.0,16.7,3565.0,0.0,-58.0,-21.0,-15.0
0.0,0.0,96.0,0.0,16.7,3565.0,0.0,-58.0,-21.0,-15.0
0.0,0.0,96.0,0.0,16.7,3565.0,0.0,-58.0,-21.0,-15.0
0.0,0.0,96.0,0.0,16.7,3565.0,0.0,-58.0,-21.0,-15.0
0.0,0.0,96.0,0.0,16.7,3565.0,0.0,-58.0,-21.0,-15.0
0.0,0.0,96.0,0.0,16.7,3565.0,0.0,-58.0,-21.0,-15.0
0.0,0.0,96.0,0.0,17.8,3570.0,0.0,-57.0,-20.0,-14.0
0.0,0.0,96.0,0.0,17.9,3572.0,0.0,-57.0,-21.0,-15.0
0.0,0.0,95.0,0.0,18.2,3570.0,0.0,-58.0,-20.0,-14.0
48.0,0.0,94.0,0.0,18.1,3570.0,0.0,-58.0,-20.0,-11.0
28.0,0.0,93.0,0.0,17.6,3575.0,0.0,-57.0,-21.0,-14.0
67.0,0.0,91.0,0.0,17.1,3570.0,0.0,-56.0,-20.0,-15.0
238.0,0.0,91.0,0.0,16.7,3572.0,0.0,-56.0,-22.0,-14.0
221.0,0.0,91.0,0.0,16.4,3575.0,0.0,-58.0,-21.0,-14.0
146.0,0.0,90.0,0.0,16.8,3567.0,0.0,-56.0,-18.0,-14.0
95.0,0.0,89.0,0.0,16.8,3570.0,0.0,-57.0,-22.0,-20.0
31.0,0.0,85.0,0.0,16.9,3567.0,0.0,-58.0,-19.0,-8.0
83.0,0.0,84.0,0.0,17.1,3567.0,0.0,-57.0,-19.0,-14.0
73.0,0.0,82.0,0.0,17.5,3565.0,0.0,-57.0,-17.0,-16.0
113.0,0.0,82.0,0.0,17.4,3572.0,0.0,-59.0,-19.0,-14.0
68.0,0.0,82.0,0.0,17.3,3575.0,0.0,-58.0,-20.0,-13.0
75.0,0.0,82.0,0.0,17.4,3577.0,0.0,-57.0,-23.0,-13.0
102.0,0.0,81.0,0.0,17.7,3570.0,0.0,-58.0,-20.0,-14.0
9.0,0.0,81.0,0.0,17.6,3572.0,0.0,-58.0,-22.0,-13.0
101.0,0.0,80.0,0.0,17.7,3570.0,0.0,-58.0,-21.0,-14.0
0.0,0.0,81.0,0.0,17.5,3567.0,0.0,-57.0,-20.0,-14.0
0.0,0.0,82.0,0.0,17.5,3567.0,0.0,-57.0,-21.0,-14.0
0.0,0.0,82.0,0.0,17.5,3572.0,0.0,-57.0,-20.0,-13.0
4.0,0.0,79.0,0.0,17.8,3570.0,0.0,-57.0,-20.0,-15.0
205.0,0.0,76.0,0.0,17.7,3570.0,0.0,-58.0,-21.0,-15.0
197.0,0.0,77.0,0.0,17.5,3572.0,0.0,-57.0,-21.0,-14.0
188.0,0.0,77.0,0.0,17.3,3575.0,0.0,-58.0,-20.0,-15.0
17.0,0.0,78.0,0.0,17.2,3575.0,0.0,-57.0,-19.0,-12.0
112.0,0.0,78.0,0.0,17.2,3577.0,0.0,-59.0,-20.0,-12.0
0.0,0.0,79.0,0.0,17.0,3567.0,0.0,-58.0,-20.0,-14.0
0.0,0.0,80.0,0.0,15.7,3565.0,0.0,-57.0,-21.0,-13.0
0.0,0.0,83.0,0.0,15.3,3562.0,0.0,-57.0,-21.0,-14.0
0.0,0.0,87.0,0.0,15.5,3562.0,0.0,-57.0,-21.0,-14.0
0.0,0.0,87.0,0.0,15.4,3565.0,0.0,-57.0,-20.0,-14.0
0.0,0.0,88.0,0.0,15.4,3570.0,0.0,-57.0,-20.0,-13.0
19.0,0.0,88.0,0.0,15.4,3570.0,0.0,-57.0,-20.0,-13.0
43.0,0.0,89.0,0.0,15.5,3572.0,0.0,-58.0,-20.0,-15.0
2.0,0.0,89.0,0.0,15.6,3570.0,0.0,-57.0,-19.0,-14.0
1.0,0.0,89.0,0.0,15.7,3572.0,0.0,-58.0,-20.0,-14.0
0.0,0.0,89.0,0.0,15.8,3575.0,0.0,-57.0,-20.0,-13.0
0.0,0.0,90.0,0.0,16.0,3565.0,0.0,-58.0,-21.0,-14.0
0.0,0.0,90.0,0.0,16.1,3570.0,0.0,-58.0,-20.0,-15.0
0.0,0.0,90.0,0.0,16.2,3570.0,0.0,-57.0,-21.0,-15.0
0.0,0.0,91.0,0.0,16.2,3572.0,0.0,-57.0,-20.0,-13.0
0.0,0.0,91.0,0.0,16.2,3575.0,0.0,-58.0,-21.0,-14.0
0.0,0.0,91.0,0.0,16.2,3575.0,0.0,-57.0,-20.0,-15.0
0.0,0.0,91.0,0.0,16.1,3575.0,0.0,-57.0,-21.0,-14.0
0.0,0.0,91.0,0.0,16.3,3565.0,0.0,-57.0,-20.0,-14.0
0.0,0.0,91.0,0.0,16.3,3570.0,0.0,-57.0,-20.0,-14.0
0.0,0.0,91.0,0.0,16.2,3572.0,0.0,-56.0,-20.0,-15.0
0.0,0.0,87.0,0.0,16.9,3567.0,0.0,-57.0,-21.0,-14.0
